"id" "age" "gender" "height"
"837" 25 10.5 "1" 144.8
"838" 25 11 "1" 147.4
"839" 25 11.5 "1" 149.8
"840" 25 12 "1" 151.9
"841" 25 12.5 "1" 154.4
"842" 25 13 "1" 158.2
"843" 25 13.5 "1" 163.3
"844" 25 14 "1" 168.1
"845" 25 14.5 "1" 173
"846" 25 15 "1" 175.2
"847" 25 15.5 "1" 177.4
"848" 25 16 "1" 179.2
"849" 25 16.5 "1" 180.6
"850" 25 17 "1" 181.4
"851" 25 17.5 "1" 181.9
"852" 25 18 "1" 182.4
"853" 25 18.5 "1" 182.9
"854" 25 19 "1" 183.4
"855" 26 0.25 "1" 62.2
"856" 26 0.5 "1" 68.9
"857" 26 0.75 "1" 73.8
"858" 26 1 "1" 76.4
"859" 26 1.25 "1" 79.4
"860" 26 1.5 "1" 83.4
"861" 26 1.75 "1" 87.6
"862" 26 2 "1" 91.4
"863" 26 3 "1" 101.2
"864" 26 4 "1" 106.4
"865" 26 5 "1" 113.3
"866" 26 6 "1" 120.3
"867" 26 7 "1" 128.8
"868" 26 8 "1" 135
"869" 26 8.5 "1" 137.8
"870" 26 9 "1" 140.6
"871" 26 9.5 "1" 143.4
"872" 26 10 "1" 146.5
"873" 26 10.5 "1" 149.6
"874" 26 11 "1" 152.2
"875" 26 11.5 "1" 155.3
"876" 26 12 "1" 159.2
"877" 26 12.5 "1" 163.9
"878" 26 13 "1" 168.6
"879" 26 13.5 "1" 172.8
"880" 26 14 "1" 176.6
"881" 26 14.5 "1" 179.4
"882" 26 15 "1" 181.4
"883" 26 15.5 "1" 182.6
"884" 26 16 "1" 183.7
"885" 26 16.5 "1" 184.4
"886" 26 17 "1" 185
"887" 26 17.5 "1" 185.7
"888" 26 18 "1" 185.8
"889" 27 0.5 "1" 71.1
"890" 27 0.75 "1" 73.6
"891" 27 1 "1" 76.2
"892" 27 1.25 "1" 78.7
"893" 27 1.5 "1" 81.3
"894" 27 1.75 "1" 86.4
"895" 27 2 "1" 89.7
"896" 27 3 "1" 98.4
"897" 27 4 "1" 104.6
"898" 27 5 "1" 112
"899" 27 6 "1" 118.3
"900" 27 7 "1" 126
"901" 27 8 "1" 133
"902" 27 8.5 "1" 136
"903" 27 9 "1" 138.6
"904" 27 9.5 "1" 141.4
"905" 27 10 "1" 144.2
"906" 27 10.5 "1" 146.8
"907" 27 11 "1" 149.4
"908" 27 11.5 "1" 151.8
"909" 27 12 "1" 154.2
"910" 27 12.5 "1" 156.8
"911" 27 13 "1" 159.2
"912" 27 13.5 "1" 161.6
"913" 27 14 "1" 164.2
"914" 27 14.5 "1" 167.5
"915" 27 15 "1" 171.8
"916" 27 15.5 "1" 173.9
"917" 27 16 "1" 176.6
"918" 27 16.5 "1" 178.7
"919" 27 17 "1" 179.6
"920" 27 17.5 "1" 180.2
"921" 27 18 "1" 180.7
"922" 27 18.5 "1" 181.1
"923" 27 19 "1" 181.4
"924" 27 19.5 "1" 181.7
"925" 28 0.25 "1" 63
"926" 28 0.5 "1" 68.6
"927" 28 0.75 "1" 73.2
"928" 28 1 "1" 76.4
"929" 28 1.25 "1" 81.2
"930" 28 1.5 "1" 86
"931" 28 1.75 "1" 89.2
"932" 28 2 "1" 92.2
"933" 28 3 "1" 101.3
"934" 28 4 "1" 110.3
"935" 28 5 "1" 117.3
"936" 28 6 "1" 122.5
"937" 28 7 "1" 129.5
"938" 28 8 "1" 134.8
"939" 28 8.5 "1" 137.4
"940" 28 9 "1" 140
"941" 28 9.5 "1" 142.5
"942" 28 10 "1" 145
"943" 28 10.5 "1" 147.8
"944" 28 11 "1" 150.5
"945" 28 11.5 "1" 153.4
"946" 28 12 "1" 157.4
"947" 28 12.5 "1" 162
"948" 28 13 "1" 166.6
"949" 28 13.5 "1" 170.7
"950" 28 14 "1" 174
"951" 28 14.5 "1" 176.1
"952" 28 15 "1" 177.3
"953" 28 15.5 "1" 177.9
"954" 28 16 "1" 178.2
"955" 28 16.5 "1" 178.3
"956" 28 17 "1" 178.5
"957" 28 17.5 "1" 178.5
"958" 28 18 "1" 178.7
"959" 28 18.5 "1" 179
"960" 28 19 "1" 179.2
"961" 28 19.5 "1" 179.5
"962" 28 20 "1" 179.8
"963" 29 0.25 "1" 65.5
"964" 29 0.5 "1" 70.8
"965" 29 0.75 "1" 73.4
"966" 29 1 "1" 76.2
"967" 29 1.25 "1" 79.2
"968" 29 1.5 "1" 82.3
"969" 29 1.75 "1" 85.4
"970" 29 2 "1" 88.4
"971" 29 3 "1" 101
"972" 29 4 "1" 107.4
"973" 29 5 "1" 114.8
"974" 29 6 "1" 120.7
"975" 29 7 "1" 128
"976" 29 8 "1" 134.5
"977" 29 8.5 "1" 137.4
"978" 29 9 "1" 139.9
"979" 29 9.5 "1" 142.5
"980" 29 10 "1" 145.7
"981" 29 10.5 "1" 148.7
"982" 29 11 "1" 151.3
"983" 29 11.5 "1" 154.3
"984" 29 12 "1" 158.1
"985" 29 12.5 "1" 162.8
"986" 29 13 "1" 167.5
"987" 29 13.5 "1" 171.5
"988" 29 14 "1" 175.1
"989" 29 14.5 "1" 178
"990" 29 15 "1" 179.8
"991" 29 15.5 "1" 181
"992" 29 16 "1" 181.9
"993" 29 16.5 "1" 182.7
"994" 29 17 "1" 183.3
"995" 29 17.5 "1" 183.4
"996" 29 18 "1" 183.4
"997" 29 18.5 "1" 183.4
"998" 29 19 "1" 183.4
"999" 30 0 "1" 55.9
"1000" 30 0.25 "1" 61
"1001" 30 0.5 "1" 65.6
"1002" 30 0.75 "1" 70
"1003" 30 1 "1" 75
"1004" 30 1.25 "1" 78.4
"1005" 30 1.5 "1" 82
"1006" 30 1.75 "1" 84
"1007" 30 2 "1" 85.9
"1008" 30 3 "1" 95.6
"1009" 30 4 "1" 102.1
"1010" 30 5 "1" 109.2
"1011" 30 6 "1" 117.5
"1012" 30 7 "1" 124.8
"1013" 30 8 "1" 131.5
"1014" 30 8.5 "1" 134.9
"1015" 30 9 "1" 137.8
"1016" 30 9.5 "1" 140.7
"1017" 30 10 "1" 143.8
"1018" 30 10.5 "1" 146.8
"1019" 30 11 "1" 149.5
"1020" 30 11.5 "1" 152.4
"1021" 30 12 "1" 155.3
"1022" 30 12.5 "1" 158.9
"1023" 30 13 "1" 163.6
"1024" 30 13.5 "1" 168.6
"1025" 30 14 "1" 173
"1026" 30 14.5 "1" 176.3
"1027" 30 15 "1" 178.5
"1028" 30 15.5 "1" 180
"1029" 30 16 "1" 181
"1030" 30 16.5 "1" 181.8
"1031" 30 17 "1" 182.2
"1032" 30 17.5 "1" 182.6
"1033" 30 18 "1" 183
"1034" 31 0.25 "1" 64
"1035" 31 0.5 "1" 72
"1036" 31 0.75 "1" 77
"1037" 31 1 "1" 79.7
"1038" 31 1.25 "1" 81.3
"1039" 31 1.5 "1" 83.3
"1040" 31 1.75 "1" 86.5
"1041" 31 2 "1" 88.9
"1042" 31 3 "1" 99.4
"1043" 31 4 "1" 104.1
"1044" 31 5 "1" 112.5
"1045" 31 6 "1" 119
"1046" 31 7 "1" 128
"1047" 31 8 "1" 133.6
"1048" 31 8.5 "1" 136.6
"1049" 31 9 "1" 139.5
"1050" 31 9.5 "1" 141.9
"1051" 31 10 "1" 144.8
"1052" 31 10.5 "1" 148.5
"1053" 31 11 "1" 152.3
"1054" 31 11.5 "1" 156.3
"1055" 31 12 "1" 161.2
"1056" 31 12.5 "1" 165.9
"1057" 31 13 "1" 169.5
"1058" 31 13.5 "1" 172.1
"1059" 31 14 "1" 174.2
"1060" 31 14.5 "1" 175.6
"1061" 31 15 "1" 176.4
"1062" 31 15.5 "1" 177
"1063" 31 16 "1" 177.3
"1064" 31 16.5 "1" 177.6
"1065" 31 17 "1" 177.3
"1066" 31 17.5 "1" 177
"1067" 31 18 "1" 177
"1068" 31 18.5 "1" 177
"1069" 31 19 "1" 177
"1070" 31 19.5 "1" 177.1
"1071" 31 20 "1" 177.1
"1072" 32 0 "1" 53.4
"1073" 32 0.25 "1" 58.2
"1074" 32 0.5 "1" 61.2
"1075" 32 0.75 "1" 65.8
"1076" 32 1 "1" 70
"1077" 32 1.25 "1" 74.5
"1078" 32 1.5 "1" 78.7
"1079" 32 1.75 "1" 82.3
"1080" 32 2 "1" 85.1
"1081" 32 3 "1" 93.6
"1082" 32 4 "1" 101.9
"1083" 32 5 "1" 108.8
"1084" 32 6 "1" 115.3
"1085" 32 7 "1" 122
"1086" 32 8 "1" 127.9
"1087" 32 8.5 "1" 130.9
"1088" 32 9 "1" 134.1
"1089" 32 9.5 "1" 136.8
"1090" 32 10 "1" 139.3
"1091" 32 10.5 "1" 141.6
"1092" 32 11 "1" 144
"1093" 32 11.5 "1" 146.1
"1094" 32 12 "1" 148.6
"1095" 32 12.5 "1" 151.7
"1096" 32 13 "1" 155
"1097" 32 13.5 "1" 158.9
"1098" 32 14 "1" 163.3
"1099" 32 14.5 "1" 167.4
"1100" 32 15 "1" 170.4
"1101" 32 15.5 "1" 171.9
"1102" 32 16 "1" 173
"1103" 32 16.5 "1" 173.7
"1104" 32 17 "1" 174.2
"1105" 32 17.5 "1" 174.6
"1106" 32 18 "1" 175
"1107" 33 1.75 "1" 83.8
"1108" 33 2 "1" 86.4
"1109" 33 3 "1" 94.8
"1110" 33 4 "1" 101.6
"1111" 33 5 "1" 109.7
"1112" 33 6 "1" 116.3
"1113" 33 7 "1" 122.9
"1114" 33 8 "1" 129.4
"1115" 33 8.5 "1" 132.3
"1116" 33 9 "1" 135.3
"1117" 33 9.5 "1" 138.1
"1118" 33 10 "1" 140.9
"1119" 33 10.5 "1" 143.5
"1120" 33 11 "1" 146.2
"1121" 33 11.5 "1" 149.1
"1122" 33 12 "1" 151.8
"1123" 33 12.5 "1" 154.6
"1124" 33 13 "1" 157.7
"1125" 33 13.5 "1" 161.4
"1126" 33 14 "1" 165.9
"1127" 33 14.5 "1" 170.2
"1128" 33 15 "1" 173.4
"1129" 33 15.5 "1" 175.8
"1130" 33 16 "1" 177.3
"1131" 33 16.5 "1" 178.2
"1132" 33 17 "1" 179.1
"1133" 33 17.5 "1" 179.4
"1134" 33 18 "1" 179.9
"1135" 33 18.5 "1" 180.1
"1136" 33 19 "1" 180.4
"1137" 33 19.5 "1" 180.7
"1138" 34 0.5 "1" 64.2
"1139" 34 0.75 "1" 68.6
"1140" 34 1 "1" 71.9
"1141" 34 1.25 "1" 74.4
"1142" 34 1.5 "1" 77.5
"1143" 34 1.75 "1" 80.2
"1144" 34 2 "1" 82.2
"1145" 34 3 "1" 87.9
"1146" 34 4 "1" 94
"1147" 34 5 "1" 100.6
"1148" 34 6 "1" 105.9
"1149" 34 7 "1" 112.3
"1150" 34 8 "1" 117
"1151" 34 8.5 "1" 119.5
"1152" 34 9 "1" 122
"1153" 34 9.5 "1" 124.3
"1154" 34 10 "1" 126.6
"1155" 34 10.5 "1" 128.9
"1156" 34 11 "1" 130.8
"1157" 34 11.5 "1" 132.4
"1158" 34 12 "1" 134.2
"1159" 34 12.5 "1" 136.4
"1160" 34 13 "1" 138.6
"1161" 34 13.5 "1" 141.3
"1162" 34 14 "1" 144.8
"1163" 34 14.5 "1" 149
"1164" 34 15 "1" 152.8
"1165" 34 15.5 "1" 156.1
"1166" 34 16 "1" 158.1
"1167" 34 16.5 "1" 159
"1168" 34 17 "1" 160
"1169" 34 17.5 "1" 160.5
"1170" 34 18 "1" 160.9
"1171" 34 18.5 "1" 161.3
"1172" 34 19 "1" 161.5
"1173" 34 19.5 "1" 161.8
"1174" 35 0.25 "1" 63.5
"1175" 35 0.5 "1" 67.3
"1176" 35 0.75 "1" 70.6
"1177" 35 1 "1" 74.2
"1178" 35 1.25 "1" 77.6
"1179" 35 1.5 "1" 81
"1180" 35 1.75 "1" 84.4
"1181" 35 2 "1" 86
"1182" 35 3 "1" 91.1
"1183" 35 4 "1" 100.1
"1184" 35 5 "1" 107.7
"1185" 35 6 "1" 114.3
"1186" 35 7 "1" 119.6
"1187" 35 8 "1" 127.5
"1188" 35 8.5 "1" 130.4
"1189" 35 9 "1" 133.4
"1190" 35 9.5 "1" 136.6
"1191" 35 10 "1" 139.6
"1192" 35 10.5 "1" 142.4
"1193" 35 11 "1" 144.8
"1194" 35 11.5 "1" 146.9
"1195" 35 12 "1" 149.1
"1196" 35 12.5 "1" 151.9
"1197" 35 13 "1" 155.1
"1198" 35 13.5 "1" 158.3
"1199" 35 14 "1" 161.4
"1200" 35 14.5 "1" 164.6
"1201" 35 15 "1" 167.9
"1202" 35 15.5 "1" 170.9
"1203" 35 16 "1" 172.8
"1204" 35 16.5 "1" 173.5
"1205" 35 17 "1" 174.1
"1206" 35 17.5 "1" 174.6
"1207" 35 18 "1" 175.1
"1208" 35 18.5 "1" 175.6
"1209" 35 19 "1" 176.1
"1210" 35 19.5 "1" 176.6
"1211" 35 20 "1" 176.9
"1212" 36 0.5 "1" 66.2
"1213" 36 0.75 "1" 70
"1214" 36 1 "1" 73.8
"1215" 36 1.25 "1" 76.7
"1216" 36 1.5 "1" 79.3
"1217" 36 1.75 "1" 82.8
"1218" 36 2 "1" 86.4
"1219" 36 3 "1" 95.3
"1220" 36 4 "1" 102.2
"1221" 36 5 "1" 109.5
"1222" 36 6 "1" 116.1
"1223" 36 7 "1" 121.7
"1224" 36 8 "1" 128.3
"1225" 36 8.5 "1" 131.4
"1226" 36 9 "1" 134.3
"1227" 36 9.5 "1" 137
"1228" 36 10 "1" 140
"1229" 36 10.5 "1" 143
"1230" 36 11 "1" 145.6
"1231" 36 11.5 "1" 148.7
"1232" 36 12 "1" 152.3
"1233" 36 12.5 "1" 157
"1234" 36 13 "1" 162
"1235" 36 13.5 "1" 166.4
"1236" 36 14 "1" 169.8
"1237" 36 14.5 "1" 172.1
"1238" 36 15 "1" 173.7
"1239" 36 15.5 "1" 174.7
"1240" 36 16 "1" 175.5
"1241" 36 16.5 "1" 176.1
"1242" 36 17 "1" 176.4
"1243" 36 17.5 "1" 176.5
"1244" 36 18 "1" 176.8
"1245" 37 0 "1" 58.4
"1246" 37 0.25 "1" 63.2
"1247" 37 0.5 "1" 68
"1248" 37 0.75 "1" 73
"1249" 37 1 "1" 76.6
"1250" 37 1.25 "1" 80.4
"1251" 37 1.5 "1" 84.4
"1252" 37 1.75 "1" 88
"1253" 37 2 "1" 90.6
"1254" 37 3 "1" 100.6
"1255" 37 4 "1" 106
"1256" 37 5 "1" 113.5
"1257" 37 6 "1" 121.2
"1258" 37 7 "1" 126.2
"1259" 37 8 "1" 132.8
"1260" 37 8.5 "1" 135.9
"1261" 37 9 "1" 139.5
"1262" 37 9.5 "1" 143.1
"1263" 37 10 "1" 146.4
"1264" 37 10.5 "1" 149.6
"1265" 37 11 "1" 153.7
"1266" 37 11.5 "1" 158.6
"1267" 37 12 "1" 163.2
"1268" 37 12.5 "1" 169.5
"1269" 37 13 "1" 174.1
"1270" 37 13.5 "1" 178
"1271" 37 14 "1" 180.8
"1272" 37 14.5 "1" 182.5
"1273" 37 15 "1" 183.8
"1274" 37 15.5 "1" 184.8
"1275" 37 16 "1" 185.2
"1276" 37 16.5 "1" 185.7
"1277" 37 17 "1" 186
"1278" 37 17.5 "1" 186.2
"1279" 37 18 "1" 186.3
"1280" 37 18.5 "1" 186.4
"1281" 37 19 "1" 186.6
"1282" 37 19.5 "1" 186.7
"1283" 38 0 "1" 53.3
"1284" 38 0.25 "1" 60.8
"1285" 38 0.5 "1" 68.3
"1286" 38 0.75 "1" 71.2
"1287" 38 1 "1" 73.2
"1288" 38 1.25 "1" 75.8
"1289" 38 1.5 "1" 79.5
"1290" 38 1.75 "1" 83.2
"1291" 38 2 "1" 85.1
"1292" 38 3 "1" 95.5
"1293" 38 4 "1" 102.4
"1294" 38 5 "1" 108.2
"1295" 38 6 "1" 114.8
"1296" 38 7 "1" 121.4
"1297" 38 8 "1" 127.8
"1298" 38 8.5 "1" 130.6
"1299" 38 9 "1" 133.3
"1300" 38 9.5 "1" 136.1
"1301" 38 10 "1" 138.5
"1302" 38 10.5 "1" 140.8
"1303" 38 11 "1" 143.2
"1304" 38 11.5 "1" 145.6
"1305" 38 12 "1" 147.9
"1306" 38 12.5 "1" 150.1
"1307" 38 13 "1" 152.6
"1308" 38 13.5 "1" 155.7
"1309" 38 14 "1" 159.4
"1310" 38 14.5 "1" 163.4
"1311" 38 15 "1" 167.2
"1312" 38 15.5 "1" 170.7
"1313" 38 16 "1" 174.1
"1314" 38 16.5 "1" 176.8
"1315" 38 17 "1" 178.5
"1316" 38 17.5 "1" 179.6
"1317" 38 18 "1" 180.4
"1318" 38 18.5 "1" 181.3
"1319" 38 19 "1" 181.9
"1320" 38 19.5 "1" 182.6
"1321" 39 0.25 "1" 61.7
"1322" 39 0.5 "1" 65.8
"1323" 39 0.75 "1" 70
"1324" 39 1 "1" 75.3
"1325" 39 1.25 "1" 79.1
"1326" 39 1.5 "1" 82.6
"1327" 39 1.75 "1" 85.1
"1328" 39 2 "1" 87.2
"1329" 39 3 "1" 95.6
"1330" 39 4 "1" 102.6
"1331" 39 5 "1" 109.7
"1332" 39 6 "1" 116.8
"1333" 39 7 "1" 121.7
"1334" 39 8 "1" 127.1
"1335" 39 8.5 "1" 129.8
"1336" 39 9 "1" 132.5
"1337" 39 9.5 "1" 134.7
"1338" 39 10 "1" 136.7
"1339" 39 10.5 "1" 138.9
"1340" 39 11 "1" 141.5
"1341" 39 11.5 "1" 143.6
"1342" 39 12 "1" 145.8
"1343" 39 12.5 "1" 148
"1344" 39 13 "1" 150
"1345" 39 13.5 "1" 152.5
"1346" 39 14 "1" 155.4
"1347" 39 14.5 "1" 158.9
"1348" 39 15 "1" 163
"1349" 39 15.5 "1" 166.8
"1350" 39 16 "1" 169.8
"1351" 39 16.5 "1" 172
"1352" 39 17 "1" 173.5
"1353" 39 17.5 "1" 174.9
"1354" 39 18 "1" 176.4
"1355" 39 18.5 "1" 176.7
"1356" 39 19 "1" 177
"1357" 40 0.25 "1" 62
"1358" 40 0.5 "1" 67.8
"1359" 40 0.75 "1" 73.1
"1360" 40 1 "1" 76.6
"1361" 40 1.25 "1" 79
"1362" 40 1.5 "1" 82.6
"1363" 40 1.75 "1" 86.6
"1364" 40 2 "1" 89
"1365" 40 3 "1" 95.3
"1366" 40 4 "1" 102.1
"1367" 40 5 "1" 108.5
"1368" 40 6 "1" 111.5
"1369" 40 7 "1" 119.4
"1370" 40 8 "1" 126.1
"1371" 40 8.5 "1" 128.8
"1372" 40 9 "1" 131.4
"1373" 40 9.5 "1" 134.3
"1374" 40 10 "1" 136.8
"1375" 40 10.5 "1" 139.7
"1376" 40 11 "1" 142.2
"1377" 40 11.5 "1" 144.1
"1378" 40 12 "1" 146.6
"1379" 40 12.5 "1" 150
"1380" 40 13 "1" 154
"1381" 40 13.5 "1" 158
"1382" 40 14 "1" 162.1
"1383" 40 14.5 "1" 166.5
"1384" 40 15 "1" 169.2
"1385" 40 15.5 "1" 170.7
"1386" 40 16 "1" 171.9
"1387" 40 16.5 "1" 172.8
"1388" 40 17 "1" 173.4
"1389" 40 17.5 "1" 173.8
"1390" 40 18 "1" 174
"1391" 41 0 "1" 50.8
"1392" 41 0.25 "1" 57.6
"1393" 41 0.5 "1" 64.4
"1394" 41 0.75 "1" 69.8
"1395" 41 1 "1" 73
"1396" 41 1.25 "1" 76
"1397" 41 1.5 "1" 78.7
"1398" 41 1.75 "1" 82.2
"1399" 41 2 "1" 84.6
"1400" 41 3 "1" 94.7
"1401" 41 4 "1" 104.9
"1402" 41 5 "1" 109
"1403" 41 6 "1" 115.3
"1404" 41 7 "1" 121.2
"1405" 41 8 "1" 126.5
"1406" 41 8.5 "1" 130.4
"1407" 41 9 "1" 134.3
"1408" 41 9.5 "1" 136.6
"1409" 41 10 "1" 139.1
"1410" 41 10.5 "1" 141.6
"1411" 41 11 "1" 143.8
"1412" 41 11.5 "1" 146.3
"1413" 41 12 "1" 149
"1414" 41 12.5 "1" 151.6
"1415" 41 13 "1" 154.2
"1416" 41 13.5 "1" 157.2
"1417" 41 14 "1" 160.6
"1418" 41 14.5 "1" 164.3
"1419" 41 15 "1" 168.6
"1420" 41 15.5 "1" 173
"1421" 41 16 "1" 176.2
"1422" 41 16.5 "1" 178
"1423" 41 17 "1" 179.1
"1424" 41 17.5 "1" 180.2
"1425" 41 18 "1" 181
"1426" 41 18.5 "1" 182
"1427" 41 19 "1" 182.9
"1428" 42 0.25 "1" 64.8
"1429" 42 0.5 "1" 68.1
"1430" 42 0.75 "1" 71.6
"1431" 42 1 "1" 75.1
"1432" 42 1.25 "1" 78.6
"1433" 42 1.5 "1" 81.9
"1434" 42 1.75 "1" 84
"1435" 42 2 "1" 85.6
"1436" 42 3 "1" 92.8
"1437" 42 4 "1" 100.6
"1438" 42 5 "1" 106.7
"1439" 42 6 "1" 112.5
"1440" 42 7 "1" 118.6
"1441" 42 8 "1" 123.7
"1442" 42 8.5 "1" 126.4
"1443" 42 9 "1" 129.1
"1444" 42 9.5 "1" 131.8
"1445" 42 10 "1" 134.5
"1446" 42 10.5 "1" 136.8
"1447" 42 11 "1" 139
"1448" 42 11.5 "1" 141.8
"1449" 42 12 "1" 145.3
"1450" 42 12.5 "1" 149.7
"1451" 42 13 "1" 154.4
"1452" 42 13.5 "1" 158.8
"1453" 42 14 "1" 162.2
"1454" 42 14.5 "1" 164.8
"1455" 42 15 "1" 167
"1456" 42 15.5 "1" 168
"1457" 42 16 "1" 168.8
"1458" 42 16.5 "1" 169.4
"1459" 42 17 "1" 169.7
"1460" 42 17.5 "1" 169.8
"1461" 42 18 "1" 170.1
"1462" 43 0.25 "1" 62.4
"1463" 43 0.5 "1" 68.6
"1464" 43 0.75 "1" 72.4
"1465" 43 1 "1" 77.4
"1466" 43 1.25 "1" 81.6
"1467" 43 1.5 "1" 84.8
"1468" 43 1.75 "1" 88
"1469" 43 2 "1" 89.6
"1470" 43 3 "1" 96.5
"1471" 43 4 "1" 103.3
"1472" 43 5 "1" 108.7
"1473" 43 6 "1" 113.8
"1474" 43 7 "1" 120.1
"1475" 43 8 "1" 125.8
"1476" 43 8.5 "1" 128.9
"1477" 43 9 "1" 132.1
"1478" 43 9.5 "1" 134.3
"1479" 43 10 "1" 136.9
"1480" 43 10.5 "1" 139.2
"1481" 43 11 "1" 141.6
"1482" 43 11.5 "1" 144.2
"1483" 43 12 "1" 146.7
"1484" 43 12.5 "1" 149.6
"1485" 43 13 "1" 153.3
"1486" 43 13.5 "1" 157.7
"1487" 43 14 "1" 162.3
"1488" 43 14.5 "1" 166.1
"1489" 43 15 "1" 168.6
"1490" 43 15.5 "1" 170.5
"1491" 43 16 "1" 172.2
"1492" 43 16.5 "1" 173.1
"1493" 43 17 "1" 173.8
"1494" 43 17.5 "1" 174.4
"1495" 43 18 "1" 175.2
"1496" 44 0.25 "1" 59.8
"1497" 44 0.5 "1" 64.4
"1498" 44 0.75 "1" 69.7
"1499" 44 1 "1" 74.1
"1500" 44 1.25 "1" 78.1
"1501" 44 1.5 "1" 80
"1502" 44 1.75 "1" 81.6
"1503" 44 2 "1" 83.9
"1504" 44 3 "1" 94.9
"1505" 44 4 "1" 104.6
"1506" 44 5 "1" 108
"1507" 44 6 "1" 113.3
"1508" 44 7 "1" 119.4
"1509" 44 8 "1" 125.6
"1510" 44 8.5 "1" 127.9
"1511" 44 9 "1" 130.1
"1512" 44 9.5 "1" 132.7
"1513" 44 10 "1" 135.3
"1514" 44 10.5 "1" 137.3
"1515" 44 11 "1" 139.1
"1516" 44 11.5 "1" 141.1
"1517" 44 12 "1" 143.4
"1518" 44 12.5 "1" 145.6
"1519" 44 13 "1" 147.7
"1520" 44 13.5 "1" 149.7
"1521" 44 14 "1" 152.3
"1522" 44 14.5 "1" 155.8
"1523" 44 15 "1" 159.7
"1524" 44 15.5 "1" 163.2
"1525" 44 16 "1" 166.2
"1526" 44 16.5 "1" 168
"1527" 44 17 "1" 169.1
"1528" 44 17.5 "1" 169.7
"1529" 44 18 "1" 170.3
"1530" 44 18.5 "1" 170.5
"1531" 44 19 "1" 170.8
"1532" 44 19.5 "1" 171.1
"1533" 44 20 "1" 171.3
"1534" 45 0.25 "1" 62.5
"1535" 45 0.5 "1" 67.3
"1536" 45 0.75 "1" 70.2
"1537" 45 1 "1" 73.2
"1538" 45 1.25 "1" 76.2
"1539" 45 1.5 "1" 79
"1540" 45 1.75 "1" 81.8
"1541" 45 2 "1" 84.8
"1542" 45 3 "1" 95.3
"1543" 45 4 "1" 101.6
"1544" 45 5 "1" 109.3
"1545" 45 6 "1" 116
"1546" 45 7 "1" 122.7
"1547" 45 8 "1" 129.9
"1548" 45 8.5 "1" 133.1
"1549" 45 9 "1" 136.2
"1550" 45 9.5 "1" 139.4
"1551" 45 10 "1" 142.6
"1552" 45 10.5 "1" 144.7
"1553" 45 11 "1" 147.9
"1554" 45 11.5 "1" 150.8
"1555" 45 12 "1" 153.5
"1556" 45 12.5 "1" 156.1
"1557" 45 13 "1" 158.7
"1558" 45 13.5 "1" 161.1
"1559" 45 14 "1" 163.7
"1560" 45 14.5 "1" 166.8
"1561" 45 15 "1" 170.3
"1562" 45 15.5 "1" 174.3
"1563" 45 16 "1" 178.3
"1564" 45 16.5 "1" 181
"1565" 45 17 "1" 183.1
"1566" 45 17.5 "1" 184.6
"1567" 45 18 "1" 185.1
"1568" 45 18.5 "1" 185.1
"1569" 45 19 "1" 185.1
"1570" 45 19.5 "1" 185.1
"1571" 45 20 "1" 185
"1572" 46 0.25 "1" 69.2
"1573" 46 0.5 "1" 71.3
"1574" 46 0.75 "1" 74.6
"1575" 46 1 "1" 78
"1576" 46 1.25 "1" 82.2
"1577" 46 1.5 "1" 86.1
"1578" 46 1.75 "1" 88.9
"1579" 46 2 "1" 91.4
"1580" 46 3 "1" 101.3
"1581" 46 4 "1" 108
"1582" 46 5 "1" 114.9
"1583" 46 6 "1" 121.5
"1584" 46 7 "1" 128.3
"1585" 46 8 "1" 134
"1586" 46 8.5 "1" 137
"1587" 46 9 "1" 140.1
"1588" 46 9.5 "1" 142.5
"1589" 46 10 "1" 145
"1590" 46 10.5 "1" 147.4
"1591" 46 11 "1" 149.5
"1592" 46 11.5 "1" 151.4
"1593" 46 12 "1" 153.2
"1594" 46 12.5 "1" 155.2
"1595" 46 13 "1" 157.1
"1596" 46 13.5 "1" 159.2
"1597" 46 14 "1" 161.4
"1598" 46 14.5 "1" 163.6
"1599" 46 15 "1" 166.6
"1600" 46 15.5 "1" 170.9
"1601" 46 16 "1" 175
"1602" 46 16.5 "1" 178.1
"1603" 46 17 "1" 180.5
"1604" 46 17.5 "1" 182
"1605" 46 18 "1" 182.7
"1606" 46 18.5 "1" 183.4
"1607" 46 19 "1" 184.4
"1608" 47 0.5 "1" 65.6
"1609" 47 0.75 "1" 71.9
"1610" 47 1 "1" 76.5
"1611" 47 1.25 "1" 80
"1612" 47 1.5 "1" 82.8
"1613" 47 1.75 "1" 85.4
"1614" 47 2 "1" 88.4
"1615" 47 3 "1" 95.2
"1616" 47 4 "1" 102
"1617" 47 5 "1" 107.5
"1618" 47 6 "1" 114
"1619" 47 7 "1" 119.4
"1620" 47 8 "1" 124.2
"1621" 47 8.5 "1" 126.6
"1622" 47 9 "1" 129.1
"1623" 47 9.5 "1" 131.6
"1624" 47 10 "1" 134
"1625" 47 10.5 "1" 136.5
"1626" 47 11 "1" 138.8
"1627" 47 11.5 "1" 141
"1628" 47 12 "1" 143.3
"1629" 47 12.5 "1" 145.7
"1630" 47 13 "1" 148.1
"1631" 47 13.5 "1" 150.7
"1632" 47 14 "1" 154.4
"1633" 47 14.5 "1" 158.9
"1634" 47 15 "1" 162.7
"1635" 47 15.5 "1" 165.2
"1636" 47 16 "1" 166.9
"1637" 47 16.5 "1" 168
